Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,20.48,280.59,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,60.0,,BCD,SFEI,N,1743.0,274.23,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,NonCommercial,Parking,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2009.0,,,A,Other,N,265.0,273.82,930.0,2323.0,10001,25000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,23.85,268.52,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,60.0,,A,SEI,N,44.07,267.09,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,60.0,,A,SEI,N,27.68,266.19,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,60.0,,A,SEI,N,39.32,264.6,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,Europe,New,4646 to 9290,"50,001 to 100,000",7 to 14,,50.0,,AB,SFEI,N,2303.42,261.34,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,60.0,,BCD,SFEI,N,1678.0,259.35,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Commercial,Education,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2009.0,,,A,SF,N,6818.4,259.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,20.04,254.28,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Education,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2009.0,,,A,SF,N,4889.72,254.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,22.77,253.54,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,22.57,251.3,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Education,,New,4646 to 9290,"50,001 to 100,000",1 to 6,2011.0,60.0,,AB,SFEI,N,1875.47,245.92,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,NonCommercial,Parking,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2009.0,,,A,Other,N,237.0,244.88,930.0,2323.0,10001,25000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,15.52,244.38,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,16.4,243.66,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SF,N,10978.08,237.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SFE,N,9495.81,237.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SF,N,10978.08,237.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SFE,N,9449.48,237.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,Other,N,9264.2,232.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,Other,N,9217.88,232.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,SFE,N,9454.12,229.89,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,SFE,N,9408.01,229.89,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,60.0,,A,SEI,N,25.28,227.73,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,17.84,226.43,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,Other,N,9221.63,225.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,Other,N,9032.88,222.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2008.0,,,A,SEI,N,386.91,209.14,930.0,2323.0,10001,25000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,14.07,192.79,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SFE,N,9495.81,192.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SF,N,8847.31,191.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SFE,N,9495.81,191.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SF,N,8847.31,191.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,SFE,N,9454.12,186.24,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,SFE,N,9454.12,185.27,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,16.31,183.66,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,SFE,N,9125.24,183.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2011.0,60.0,,CD,Other,N,9078.92,183.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,60.0,,A,SEI,N,18.84,181.12,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,1720.39,181.06,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,1697.02,178.54,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,Other,N,9060.94,177.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2011.0,60.0,,CD,Other,N,9014.82,177.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,60.0,,A,SEI,N,26.26,176.72,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2009.0,,,A,S,N,935.0,175.05,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,SFE,N,75.5,172.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2009.0,,,A,S,N,905.0,169.44,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,SFE,N,69.24,156.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,1379.55,150.23,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,Other,N,87.14,149.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,Other,N,70.37,149.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,2300.0,144.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2009.0,,,A,Other,N,5216.0,142.05,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,1305.56,141.59,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2009.0,,,A,Other,N,5175.0,140.94,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,Other,N,65.23,138.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,1264.27,136.97,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,SFE,N,66.87,133.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,446.0,130.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2008.0,,,A,SEI,N,240.45,129.98,930.0,2323.0,10001,25000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,SFE,N,544.21,124.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,SFE,N,538.0,122.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,Other,N,77.12,119.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,Other,N,63.75,119.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,SFE,N,75.86,115.24,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,SFE,N,60.62,114.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,Other,N,500.29,110.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,Other,N,497.21,109.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2006.0,30.0,,,SF,N,1264.0,108.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,Other,N,58.84,106.0,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,CD,SFE,N,67.13,89.11,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,SFE,N,427.6,87.4,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,SFE,N,412.3,84.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2006.0,30.0,,,SF,N,963.0,82.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,Other,N,410.66,82.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,60.0,,CD,Other,N,399.75,80.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,245.0,70.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,2438.0,,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2011.0,60.0,,BD,SFEI,N,1556.0,,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Residential,Other,Asia-Pacific,New,94 to 465,"1,001 to 5,000",1 to 6,2005.0,35.0,,BCD,SFEI,N,70.0,,94.0,465.0,1001,5000.0,1.0,6.0
A04,Residential,Other,Asia-Pacific,New,94 to 465,"1,001 to 5,000",1 to 6,2005.0,35.0,,BCD,SFEI,N,7.0,,94.0,465.0,1001,5000.0,1.0,6.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,1164980.0,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,856.44,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,1067.78,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,1168.64,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,927.22,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,1493.8,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",7 to 14,1998.0,40.0,,C,SFEI,N,6681.82,,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",7 to 14,1998.0,40.0,,C,SFEI,N,17925.96,,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,1098.8,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",7 to 14,1998.0,40.0,,C,SFEI,N,1226.45,,930.0,2323.0,10001,25000.0,7.0,14.0
A04,NonCommercial,Parking,Middle East,New,Over 92903,Over 1 million,7 to 14,2003.0,,,AB,SF,N,35300.0,,92903.0,1000000000.0,1000000,inf,7.0,14.0
A04,NonCommercial,Parking,Middle East,New,Over 92903,Over 1 million,7 to 14,2003.0,,,AB,SF,N,32500.0,,92903.0,1000000000.0,1000000,inf,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5317000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5317000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5184000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5069000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5682000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5682000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,6112000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,6112000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5442000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5442000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,6810000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,6810000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5699000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5699000.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,4284000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,4284000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,3942000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,3942000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,3888000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,3888000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,3881000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,3881000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5147000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5147000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,4504000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,4504000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5382000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5382000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5289000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5289000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5188000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5188000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5187000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5187000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,7071000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,7071000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5202000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,5202000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Warehouse,,New,18581 to 46451,"200,001 to 500,000",1 to 6,2010.0,,,BD,S,N,8257.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Commercial,Warehouse,,New,18581 to 46451,"200,001 to 500,000",1 to 6,2010.0,,,BD,S,N,9388.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Commercial,Warehouse,,New,18581 to 46451,"200,001 to 500,000",1 to 6,2010.0,,,BD,S,N,8846.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2010.0,40.0,,BD,SFEI,N,2981.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2010.0,,,BD,SFEI,N,3315.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2010.0,,,BD,Other,N,2897.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,,,,,SF,N,3395.0,,46452.0,92903.0,500001,1000000.0,7.0,14.0
A04,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,A,S,N,215.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,2324 to 4645,"25,001 to 50,000",1 to 6,2007.0,,,,Other,N,1470.43,,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,504501.97,570.78,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,504501.97,570.78,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,456900.8,530.19,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,444774.39,516.61,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,444001.47,515.1,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,431875.96,501.51,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,435526.5,495.58,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,447630.23,494.23,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,433341.08,491.04,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
